plant_id,variety_name,zone_id,measurement_date,week_number,height_cm,girth_mm,weekly_growth_cm,leaf_count,disease_detected,stress_indicators,health_score
WN-2024-0802,Franquette,ZONE-C,2024-09-25,20,45.5,5.2,1.42,54,,none,90.6
WN-2024-0802,Franquette,ZONE-C,2024-10-02,21,47.5,5.4,1.97,56,,none,91.6
WN-2024-0802,Franquette,ZONE-C,2024-10-09,22,48.4,5.4,0.87,59,,none,89.1
WN-2024-0802,Franquette,ZONE-C,2024-10-16,23,49.5,5.5,1.11,59,,none,94.4
WN-2024-0802,Franquette,ZONE-C,2024-10-23,24,50.5,5.5,1.03,64,,none,85.5
WN-2024-0802,Franquette,ZONE-C,2024-10-30,25,51.9,5.6,1.38,59,,none,91.0
WN-2024-0802,Franquette,ZONE-C,2024-11-06,26,52.3,5.6,0.4,64,,none,84.1
WN-2024-0802,Franquette,ZONE-C,2024-11-13,27,53.3,5.6,1.0,64,,none,86.1
WN-2024-0802,Franquette,ZONE-C,2024-11-20,28,53.7,5.7,0.41,65,,none,85.6
WN-2024-0802,Franquette,ZONE-C,2024-11-27,29,54.5,5.8,0.8,65,,none,92.4
WN-2024-0802,Franquette,ZONE-C,2024-12-04,30,55.2,5.9,0.67,66,,none,95.6
WN-2024-0802,Franquette,ZONE-C,2024-12-11,31,55.9,6.0,0.72,64,,none,80.1
WN-2024-0802,Franquette,ZONE-C,2024-12-18,32,56.8,6.0,0.91,68,,none,90.3
WN-2024-0802,Franquette,ZONE-C,2024-12-25,33,57.3,6.1,0.48,71,,none,86.2
WN-2024-0802,Franquette,ZONE-C,2025-01-01,34,58.2,6.2,0.9,66,,none,89.1
WN-2024-0802,Franquette,ZONE-C,2025-01-08,35,59.1,6.2,0.87,70,,none,88.5
WN-2024-0802,Franquette,ZONE-C,2025-01-15,36,59.5,6.2,0.42,69,,none,83.9
WN-2024-0802,Franquette,ZONE-C,2025-01-22,37,60.8,6.3,1.35,72,,none,100.0
WN-2024-0802,Franquette,ZONE-C,2025-01-29,38,61.7,6.5,0.9,74,,water_stress,98.7
WN-2024-0802,Franquette,ZONE-C,2025-02-05,39,62.9,6.6,1.17,73,,none,99.9
WN-2024-0802,Franquette,ZONE-C,2025-02-12,40,64.1,6.7,1.15,78,,none,93.9
WN-2024-0802,Franquette,ZONE-C,2025-02-19,41,65.0,6.8,0.9,75,,none,88.0
WN-2024-0802,Franquette,ZONE-C,2025-02-26,42,66.1,6.8,1.19,77,,none,84.9
WN-2024-0802,Franquette,ZONE-C,2025-03-05,43,67.7,6.9,1.53,82,,none,93.1
WN-2024-0802,Franquette,ZONE-C,2025-03-12,44,68.4,7.0,0.7,81,,water_stress,86.1
WN-2024-0802,Franquette,ZONE-C,2025-03-19,45,70.1,7.1,1.69,86,,none,89.1
WN-2024-0802,Franquette,ZONE-C,2025-03-26,46,71.3,7.1,1.25,85,,none,92.7
WN-2024-0802,Franquette,ZONE-C,2025-04-02,47,73.4,7.2,2.08,88,,none,78.9
WN-2024-0803,Local Variety,ZONE-B,2025-02-15,1,4.9,1.9,0.84,10,,none,87.5
WN-2024-0803,Local Variety,ZONE-B,2025-02-22,2,5.7,1.9,0.76,7,,none,90.1
WN-2024-0803,Local Variety,ZONE-B,2025-03-01,3,7.1,2.0,1.38,9,,none,84.8
WN-2024-0803,Local Variety,ZONE-B,2025-03-08,4,8.4,2.1,1.35,11,,none,87.9
WN-2024-0803,Local Variety,ZONE-B,2025-03-15,5,10.3,2.4,1.9,15,,none,92.6
WN-2024-0803,Local Variety,ZONE-B,2025-03-22,6,12.0,2.5,1.73,15,,none,89.9
WN-2024-0803,Local Variety,ZONE-B,2025-03-29,7,13.1,2.7,1.1,11,,none,86.3
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-08-22,1,4.5,2.9,1.86,9,,none,89.7
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-08-29,2,6.1,3.1,1.62,9,,none,91.4
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-09-05,3,7.9,3.2,1.74,9,,none,88.3
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-09-12,4,9.8,3.3,1.89,11,,none,93.1
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-09-19,5,11.8,3.4,1.99,11,,none,96.8
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-09-26,6,13.1,3.5,1.37,13,,water_stress,91.3
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-10-03,7,14.5,3.5,1.37,18,,none,88.6
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-10-10,8,15.8,3.6,1.24,20,,none,89.7
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-10-17,9,16.9,3.6,1.18,21,,none,81.7
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-10-24,10,18.5,3.8,1.54,20,,none,86.0
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-10-31,11,19.2,3.8,0.75,23,,none,98.4
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-11-07,12,19.7,3.8,0.5,23,,water_stress,92.7
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-11-14,13,20.6,3.9,0.85,21,,none,97.4
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-11-21,14,21.9,4.0,1.36,26,,none,81.9
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-11-28,15,22.4,4.0,0.46,25,,none,79.7
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-12-05,16,23.3,4.1,0.86,28,,water_stress,83.0
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-12-12,17,24.7,4.2,1.42,29,,none,85.4
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-12-19,18,26.1,4.3,1.43,30,,none,83.7
WN-2024-0804,Kashmiri Walnut,ZONE-F,2024-12-26,19,27.1,4.4,0.96,33,,none,86.9
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-01-02,20,27.8,4.4,0.73,31,,none,91.0
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-01-09,21,28.6,4.5,0.82,33,,none,90.2
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-01-16,22,29.3,4.6,0.7,37,,none,89.4
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-01-23,23,30.6,4.7,1.27,34,,none,82.7
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-01-30,24,31.6,4.7,1.02,39,,none,84.9
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-02-06,25,32.7,4.7,1.11,40,,none,91.6
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-02-13,26,34.2,4.7,1.51,39,,none,97.5
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-02-20,27,35.7,4.8,1.46,41,,none,92.8
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-02-27,28,37.1,4.9,1.41,46,,none,85.2
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-03-06,29,39.1,5.0,1.96,42,,none,86.9
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-03-13,30,40.4,5.2,1.33,48,,none,86.3
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-03-20,31,40.9,5.2,0.53,47,,water_stress,84.5
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-03-27,32,42.9,5.3,1.96,52,,none,96.3
WN-2024-0804,Kashmiri Walnut,ZONE-F,2025-04-03,33,43.9,5.4,1.04,51,,water_stress,79.6
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-09-10,1,5.2,2.4,1.87,6,,none,99.6
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-09-17,2,6.3,2.4,1.16,10,,none,85.1
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-09-24,3,7.8,2.6,1.46,7,,none,95.2
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-10-01,4,9.2,2.7,1.42,11,,none,85.4
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-10-08,5,10.5,2.8,1.25,11,,none,88.5
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-10-15,6,11.9,2.9,1.39,14,,none,85.6
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-10-22,7,13.3,3.0,1.48,13,,none,100.0
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-10-29,8,14.8,3.1,1.47,20,,none,88.5
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-11-05,9,16.2,3.3,1.4,21,Root Rot,none,79.1
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-11-12,10,17.4,3.4,1.23,21,,none,86.7
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-11-19,11,18.4,3.5,1.01,21,,none,95.1
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-11-26,12,19.1,3.6,0.68,21,,none,94.0
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-12-03,13,20.0,3.7,0.86,22,,none,86.8
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-12-10,14,20.4,3.8,0.46,26,,water_stress,87.0
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-12-17,15,21.5,3.8,1.01,25,,none,91.4
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-12-24,16,22.4,3.7,0.95,27,,none,88.7
WN-2024-0805,Kashmiri Walnut,ZONE-B,2024-12-31,17,23.1,3.8,0.7,25,,none,89.2
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-01-07,18,23.9,3.9,0.75,27,,none,99.9
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-01-14,19,24.8,4.0,0.92,31,,none,99.7
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-01-21,20,25.9,4.0,1.08,30,,none,100.0
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-01-28,21,26.3,4.0,0.41,29,,none,83.1
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-02-04,22,27.2,4.1,0.95,34,,none,94.5
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-02-11,23,28.5,4.2,1.25,32,,none,90.9
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-02-18,24,29.7,4.3,1.18,30,,none,91.0
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-02-25,25,30.6,4.4,0.96,39,,none,93.5
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-03-04,26,32.0,4.5,1.35,35,,none,89.7
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-03-11,27,33.7,4.6,1.7,42,,none,100.0
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-03-18,28,35.5,4.8,1.87,43,,none,90.6
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-03-25,29,37.3,4.9,1.8,46,,none,87.2
WN-2024-0805,Kashmiri Walnut,ZONE-B,2025-04-01,30,39.2,5.0,1.84,45,,none,93.7
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-09-30,1,5.3,2.7,1.01,6,,none,89.8
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-10-07,2,6.8,2.8,1.53,9,,none,86.7
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-10-14,3,8.1,2.9,1.25,11,,none,100.0
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-10-21,4,8.6,2.9,0.54,8,,water_stress,87.3
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-10-28,5,9.1,2.9,0.45,12,,water_stress,93.2
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-11-04,6,9.8,3.0,0.68,12,,none,88.9
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-11-11,7,10.8,3.0,1.04,12,,none,96.0
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-11-18,8,12.6,3.1,1.83,20,,none,90.3
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-11-25,9,13.1,3.2,0.51,14,,none,84.8
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-12-02,10,14.4,3.4,1.3,19,,none,89.8
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-12-09,11,15.2,3.4,0.73,16,,water_stress,89.4
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-12-16,12,15.8,3.4,0.63,18,,water_stress,90.2
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-12-23,13,16.3,3.5,0.48,17,,none,86.2
WN-2024-0806,Kashmiri Walnut,ZONE-A,2024-12-30,14,16.7,3.5,0.43,19,,water_stress,94.6
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-01-06,15,17.9,3.7,1.2,19,,none,81.9
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-01-13,16,18.4,3.7,0.48,21,,none,99.8
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-01-20,17,19.1,3.7,0.72,22,,none,92.6
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-01-27,18,20.0,3.8,0.94,25,,none,90.5
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-02-03,19,21.1,3.8,1.03,26,,none,85.0
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-02-10,20,22.4,4.0,1.36,25,,none,90.1
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-02-17,21,24.1,4.1,1.66,28,,none,92.3
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-02-24,22,25.5,4.2,1.37,27,,none,92.1
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-03-03,23,27.2,4.4,1.78,33,,none,85.0
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-03-10,24,28.1,4.4,0.82,32,,water_stress,82.0
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-03-17,25,29.9,4.5,1.86,33,,none,87.6
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-03-24,26,31.8,4.6,1.91,36,,none,85.9
WN-2024-0806,Kashmiri Walnut,ZONE-A,2025-03-31,27,32.9,4.7,1.06,38,,none,83.2
WN-2024-0807,Franquette,ZONE-D,2024-09-27,1,4.0,2.2,1.76,9,,none,87.1
WN-2024-0807,Franquette,ZONE-D,2024-10-04,2,5.5,2.4,1.51,5,,none,93.3
WN-2024-0807,Franquette,ZONE-D,2024-10-11,3,6.1,2.5,0.61,7,,water_stress,88.7
WN-2024-0807,Franquette,ZONE-D,2024-10-18,4,7.2,2.7,1.08,9,,none,87.2
WN-2024-0807,Franquette,ZONE-D,2024-10-25,5,8.4,2.8,1.18,10,,none,91.5
WN-2024-0807,Franquette,ZONE-D,2024-11-01,6,9.0,2.9,0.57,11,,none,89.7
WN-2024-0807,Franquette,ZONE-D,2024-11-08,7,10.1,3.0,1.15,11,,none,84.9
WN-2024-0807,Franquette,ZONE-D,2024-11-15,8,10.3,3.2,0.14,9,,none,90.2
WN-2024-0807,Franquette,ZONE-D,2024-11-22,9,11.1,3.2,0.88,10,,none,80.8
WN-2024-0807,Franquette,ZONE-D,2024-11-29,10,11.6,3.2,0.46,12,,none,86.9
WN-2024-0807,Franquette,ZONE-D,2024-12-06,11,12.8,3.3,1.16,14,,none,90.2
WN-2024-0807,Franquette,ZONE-D,2024-12-13,12,13.1,3.4,0.35,13,,none,89.3
WN-2024-0807,Franquette,ZONE-D,2024-12-20,13,13.5,3.3,0.41,15,,none,88.1
WN-2024-0807,Franquette,ZONE-D,2024-12-27,14,14.5,3.5,0.93,18,,none,86.3
WN-2024-0807,Franquette,ZONE-D,2025-01-03,15,15.4,3.5,0.93,18,,none,86.2
WN-2024-0807,Franquette,ZONE-D,2025-01-10,16,15.9,3.6,0.56,23,,none,87.8
WN-2024-0807,Franquette,ZONE-D,2025-01-17,17,16.4,3.6,0.46,17,,none,89.1
WN-2024-0807,Franquette,ZONE-D,2025-01-24,18,17.1,3.6,0.73,19,,none,96.4
WN-2024-0807,Franquette,ZONE-D,2025-01-31,19,18.1,3.6,0.97,21,,none,93.9
WN-2024-0807,Franquette,ZONE-D,2025-02-07,20,18.8,3.7,0.67,23,Root Rot,none,95.1
WN-2024-0807,Franquette,ZONE-D,2025-02-14,21,19.5,3.9,0.74,22,,none,80.9
WN-2024-0807,Franquette,ZONE-D,2025-02-21,22,20.8,4.0,1.26,25,,none,88.7
WN-2024-0807,Franquette,ZONE-D,2025-02-28,23,22.3,4.1,1.54,28,,none,93.6
WN-2024-0807,Franquette,ZONE-D,2025-03-07,24,23.5,4.2,1.22,25,,none,87.4
WN-2024-0807,Franquette,ZONE-D,2025-03-14,25,24.7,4.3,1.15,26,,water_stress,84.4
WN-2024-0807,Franquette,ZONE-D,2025-03-21,26,26.0,4.4,1.3,32,,none,83.7
WN-2024-0807,Franquette,ZONE-D,2025-03-28,27,28.3,4.5,2.34,32,,none,84.7
WN-2024-0808,Chandler,ZONE-B,2024-05-01,1,5.3,2.4,2.94,8,,none,90.4
WN-2024-0808,Chandler,ZONE-B,2024-05-08,2,7.9,2.7,2.58,13,,none,95.1
WN-2024-0808,Chandler,ZONE-B,2024-05-15,3,10.2,2.9,2.31,4,,none,87.8
WN-2024-0808,Chandler,ZONE-B,2024-05-22,4,13.0,3.1,2.78,15,,none,85.4
WN-2024-0808,Chandler,ZONE-B,2024-05-29,5,16.1,3.3,3.05,18,,none,100.0
WN-2024-0808,Chandler,ZONE-B,2024-06-05,6,19.3,3.4,3.22,22,,none,90.7
WN-2024-0808,Chandler,ZONE-B,2024-06-12,7,22.2,3.6,2.96,26,,none,81.6
WN-2024-0808,Chandler,ZONE-B,2024-06-19,8,25.2,3.8,2.92,30,,none,90.3
WN-2024-0808,Chandler,ZONE-B,2024-06-26,9,28.1,4.1,2.93,35,,water_stress,82.9
WN-2024-0808,Chandler,ZONE-B,2024-07-03,10,31.6,4.3,3.48,35,,none,86.7
WN-2024-0808,Chandler,ZONE-B,2024-07-10,11,33.9,4.5,2.33,41,,none,95.8
WN-2024-0808,Chandler,ZONE-B,2024-07-17,12,36.8,4.8,2.95,42,,none,88.0
WN-2024-0808,Chandler,ZONE-B,2024-07-24,13,39.4,5.0,2.59,45,,none,90.2
WN-2024-0808,Chandler,ZONE-B,2024-07-31,14,42.1,5.3,2.67,51,,none,89.4
WN-2024-0808,Chandler,ZONE-B,2024-08-07,15,43.4,5.3,1.29,52,,water_stress,87.7
WN-2024-0808,Chandler,ZONE-B,2024-08-14,16,46.4,5.5,3.01,57,,none,88.7
WN-2024-0808,Chandler,ZONE-B,2024-08-21,17,48.5,5.6,2.11,62,,none,96.2
WN-2024-0808,Chandler,ZONE-B,2024-08-28,18,50.6,5.8,2.08,58,,none,94.2
WN-2024-0808,Chandler,ZONE-B,2024-09-04,19,52.6,5.9,1.98,61,,water_stress,74.1
WN-2024-0808,Chandler,ZONE-B,2024-09-11,20,54.8,6.1,2.23,65,,none,82.1
WN-2024-0808,Chandler,ZONE-B,2024-09-18,21,56.7,6.2,1.88,67,,none,86.4
WN-2024-0808,Chandler,ZONE-B,2024-09-25,22,59.0,6.4,2.34,71,,none,82.9
WN-2024-0808,Chandler,ZONE-B,2024-10-02,23,61.0,6.5,1.98,72,,none,90.2
WN-2024-0808,Chandler,ZONE-B,2024-10-09,24,63.0,6.7,2.04,76,,none,85.9
WN-2024-0808,Chandler,ZONE-B,2024-10-16,25,64.7,6.8,1.64,76,,none,93.6
WN-2024-0808,Chandler,ZONE-B,2024-10-23,26,65.9,6.9,1.2,78,,none,95.7
WN-2024-0808,Chandler,ZONE-B,2024-10-30,27,67.0,7.0,1.13,81,,none,90.9
WN-2024-0808,Chandler,ZONE-B,2024-11-06,28,68.1,7.1,1.1,81,,none,86.0
WN-2024-0808,Chandler,ZONE-B,2024-11-13,29,69.8,7.3,1.66,85,,none,92.9
WN-2024-0808,Chandler,ZONE-B,2024-11-20,30,71.3,7.4,1.52,88,,none,92.0
WN-2024-0808,Chandler,ZONE-B,2024-11-27,31,72.3,7.4,1.03,87,,none,85.7
WN-2024-0808,Chandler,ZONE-B,2024-12-04,32,73.2,7.6,0.93,87,,none,84.0
WN-2024-0808,Chandler,ZONE-B,2024-12-11,33,74.0,7.6,0.76,90,,none,97.4
WN-2024-0808,Chandler,ZONE-B,2024-12-18,34,75.4,7.7,1.4,89,,none,98.5
WN-2024-0808,Chandler,ZONE-B,2024-12-25,35,76.2,7.8,0.8,87,,none,90.4
WN-2024-0808,Chandler,ZONE-B,2025-01-01,36,77.0,7.8,0.8,93,,none,88.3
WN-2024-0808,Chandler,ZONE-B,2025-01-08,37,78.0,7.9,0.96,92,,none,81.6
WN-2024-0808,Chandler,ZONE-B,2025-01-15,38,79.4,8.0,1.45,93,,none,87.6
WN-2024-0808,Chandler,ZONE-B,2025-01-22,39,80.7,8.1,1.29,96,,none,78.5
WN-2024-0808,Chandler,ZONE-B,2025-01-29,40,82.3,8.3,1.61,98,,none,91.3
WN-2024-0808,Chandler,ZONE-B,2025-02-05,41,83.5,8.4,1.15,98,,water_stress,85.1
WN-2024-0808,Chandler,ZONE-B,2025-02-12,42,85.1,8.6,1.59,104,,none,100.0
WN-2024-0808,Chandler,ZONE-B,2025-02-19,43,86.5,8.7,1.43,102,,none,86.5
WN-2024-0808,Chandler,ZONE-B,2025-02-26,44,88.3,8.8,1.82,103,,none,99.8
WN-2024-0808,Chandler,ZONE-B,2025-03-05,45,89.7,8.9,1.42,107,,none,93.8
WN-2024-0808,Chandler,ZONE-B,2025-03-12,46,90.8,9.0,1.11,109,,water_stress,90.2
WN-2024-0808,Chandler,ZONE-B,2025-03-19,47,92.5,9.2,1.68,109,,none,90.5
WN-2024-0808,Chandler,ZONE-B,2025-03-26,48,93.3,9.2,0.76,112,,water_stress,81.3
WN-2024-0808,Chandler,ZONE-B,2025-04-02,49,95.4,9.3,2.16,115,,none,88.0
WN-2024-0809,Local Variety,ZONE-B,2024-05-09,1,4.8,1.2,1.84,5,,none,85.1
WN-2024-0809,Local Variety,ZONE-B,2024-05-16,2,7.1,1.4,2.31,9,,none,81.9
WN-2024-0809,Local Variety,ZONE-B,2024-05-23,3,9.0,1.6,1.89,11,,none,90.3
WN-2024-0809,Local Variety,ZONE-B,2024-05-30,4,11.2,1.7,2.11,9,,none,97.4
WN-2024-0809,Local Variety,ZONE-B,2024-06-06,5,13.4,2.0,2.25,13,Powdery Mildew,none,85.8
WN-2024-0809,Local Variety,ZONE-B,2024-06-13,6,15.4,2.1,2.0,19,,none,92.2
WN-2024-0809,Local Variety,ZONE-B,2024-06-20,7,17.7,2.3,2.32,18,,none,83.8
WN-2024-0809,Local Variety,ZONE-B,2024-06-27,8,20.1,2.5,2.38,22,,none,90.1
WN-2024-0809,Local Variety,ZONE-B,2024-07-04,9,22.0,2.7,1.9,26,,none,89.8
WN-2024-0809,Local Variety,ZONE-B,2024-07-11,10,24.0,3.0,1.96,26,,none,91.2
WN-2024-0809,Local Variety,ZONE-B,2024-07-18,11,24.5,3.0,0.56,29,,water_stress,87.2
WN-2024-0809,Local Variety,ZONE-B,2024-07-25,12,26.8,3.2,2.26,32,,none,84.8
WN-2024-0809,Local Variety,ZONE-B,2024-08-01,13,28.4,3.4,1.59,33,,none,90.5
WN-2024-0809,Local Variety,ZONE-B,2024-08-08,14,30.2,3.5,1.83,36,,none,95.2
WN-2024-0809,Local Variety,ZONE-B,2024-08-15,15,32.4,3.8,2.22,37,,none,93.4
WN-2024-0809,Local Variety,ZONE-B,2024-08-22,16,33.5,3.8,1.04,41,,none,97.3
WN-2024-0809,Local Variety,ZONE-B,2024-08-29,17,34.9,4.0,1.48,42,,none,91.5
WN-2024-0809,Local Variety,ZONE-B,2024-09-05,18,36.4,4.2,1.42,44,,none,93.9
WN-2024-0809,Local Variety,ZONE-B,2024-09-12,19,38.1,4.4,1.74,49,,none,88.8
WN-2024-0809,Local Variety,ZONE-B,2024-09-19,20,39.6,4.5,1.53,47,,water_stress,76.7
WN-2024-0809,Local Variety,ZONE-B,2024-09-26,21,40.3,4.7,0.62,46,,water_stress,93.1
WN-2024-0809,Local Variety,ZONE-B,2024-10-03,22,41.5,4.7,1.23,48,,none,93.7
WN-2024-0809,Local Variety,ZONE-B,2024-10-10,23,42.5,4.9,1.03,50,,none,92.0
WN-2024-0809,Local Variety,ZONE-B,2024-10-17,24,44.1,5.0,1.54,50,,none,88.1
WN-2024-0809,Local Variety,ZONE-B,2024-10-24,25,45.3,5.0,1.21,53,,none,81.5
WN-2024-0809,Local Variety,ZONE-B,2024-10-31,26,46.6,5.2,1.36,56,,none,95.5
WN-2024-0809,Local Variety,ZONE-B,2024-11-07,27,46.8,5.1,0.19,55,,water_stress,87.8
WN-2024-0809,Local Variety,ZONE-B,2024-11-14,28,47.6,5.2,0.82,54,,none,81.0
WN-2024-0809,Local Variety,ZONE-B,2024-11-21,29,49.0,5.3,1.33,55,,none,89.5
WN-2024-0809,Local Variety,ZONE-B,2024-11-28,30,50.0,5.4,0.99,61,,none,89.1
WN-2024-0809,Local Variety,ZONE-B,2024-12-05,31,50.4,5.4,0.48,61,,none,83.2
WN-2024-0809,Local Variety,ZONE-B,2024-12-12,32,50.5,5.4,0.09,56,,none,86.4
WN-2024-0809,Local Variety,ZONE-B,2024-12-19,33,51.3,5.6,0.83,63,,none,94.4
WN-2024-0809,Local Variety,ZONE-B,2024-12-26,34,52.1,5.7,0.76,59,,none,81.6
WN-2024-0809,Local Variety,ZONE-B,2025-01-02,35,52.9,5.9,0.84,61,,none,81.1
WN-2024-0809,Local Variety,ZONE-B,2025-01-09,36,53.5,6.0,0.6,66,,none,90.2
WN-2024-0809,Local Variety,ZONE-B,2025-01-16,37,54.7,6.2,1.13,63,,none,96.2
WN-2024-0809,Local Variety,ZONE-B,2025-01-23,38,55.8,6.2,1.1,64,,none,93.6
WN-2024-0809,Local Variety,ZONE-B,2025-01-30,39,56.8,6.2,1.01,65,,none,88.8
WN-2024-0809,Local Variety,ZONE-B,2025-02-06,40,57.6,6.2,0.78,66,,none,92.0
WN-2024-0809,Local Variety,ZONE-B,2025-02-13,41,59.0,6.3,1.39,68,,none,88.0
WN-2024-0809,Local Variety,ZONE-B,2025-02-20,42,60.5,6.5,1.5,72,,none,95.8
WN-2024-0809,Local Variety,ZONE-B,2025-02-27,43,62.1,6.6,1.62,75,,none,89.8
WN-2024-0809,Local Variety,ZONE-B,2025-03-06,44,62.4,6.6,0.35,75,,water_stress,83.7
WN-2024-0809,Local Variety,ZONE-B,2025-03-13,45,63.7,6.7,1.28,76,,none,95.1
WN-2024-0809,Local Variety,ZONE-B,2025-03-20,46,64.8,6.7,1.07,79,,none,94.8
WN-2024-0809,Local Variety,ZONE-B,2025-03-27,47,66.3,6.9,1.58,79,,none,94.6
WN-2024-0809,Local Variety,ZONE-B,2025-04-03,48,67.6,7.1,1.29,79,,water_stress,85.6
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-06-04,1,6.3,1.3,2.75,8,,none,95.6
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-06-11,2,8.8,1.5,2.53,12,,none,77.9
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-06-18,3,11.4,1.8,2.62,14,Root Rot,none,93.4
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-06-25,4,13.8,1.9,2.41,14,,none,90.9
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-07-02,5,16.2,2.2,2.33,19,,none,94.5
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-07-09,6,19.1,2.5,2.88,22,,none,90.7
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-07-16,7,21.4,2.7,2.35,24,,none,93.8
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-07-23,8,23.7,2.9,2.32,25,,none,92.4
WN-2024-0810,Pusa Kanchan,ZONE-E,2024-07-30,9,25.5,3.0,1.73,25,,water_stress,93.5
